RMSE,Score,Model_spec,sequence_len,feature_num,attention_type,cell_type,fc_activation,rnn_num_layers,hidden_dim,lstm_dim,fc_layer_dim,feature_head_num,sequence_head_num,fc_dropout,lr,validation_rate,batch_size,patience,max_epochs,bidirectional,save_attention_weights,dataset_root,sub_dataset,norm_type,max_rul,cluster_operations,norm_by_operations,use_max_rul_on_test,gpus,shuffle,exclude_cols
12.30855941772461,236.93389892578125,seeded_DegFormer+sLSTM,40,16,deg_attention,slstm,gelu,1,40,16,64,2,2,0.2,0.0001,0.1,128,50,150,False,False,D:\Datasets\CMAPSS\raw_data,FD001,z-score,125,False,False,True,1,False,"['op3', 's1', 's5', 's6', 's10', 's16', 's18', 's19']"
12.156608581542969,242.54977416992188,seeded_DegFormer+sLSTM,40,16,deg_attention,slstm,gelu,1,40,16,64,2,2,0.2,0.0004,0.1,128,50,150,False,False,D:\Datasets\CMAPSS\raw_data,FD001,z-score,125,False,False,True,1,False,"['op3', 's1', 's5', 's6', 's10', 's16', 's18', 's19']"
11.715608596801758,228.80958557128906,seeded_DegFormer+sLSTM,40,16,deg_attention,slstm,gelu,1,40,16,64,2,2,0.2,0.0007,0.1,128,50,150,False,False,D:\Datasets\CMAPSS\raw_data,FD001,z-score,125,False,False,True,1,False,"['op3', 's1', 's5', 's6', 's10', 's16', 's18', 's19']"
11.282505989074707,197.73574829101562,seeded_DegFormer+sLSTM,40,16,deg_attention,slstm,gelu,1,40,16,64,2,2,0.2,0.001,0.1,128,50,150,False,False,D:\Datasets\CMAPSS\raw_data,FD001,z-score,125,False,False,True,1,False,"['op3', 's1', 's5', 's6', 's10', 's16', 's18', 's19']"
11.688684463500977,226.40286254882812,seeded_DegFormer+sLSTM,40,16,deg_attention,slstm,gelu,1,40,16,64,2,2,0.2,0.004,0.1,128,50,150,False,False,D:\Datasets\CMAPSS\raw_data,FD001,z-score,125,False,False,True,1,False,"['op3', 's1', 's5', 's6', 's10', 's16', 's18', 's19']"
11.68027400970459,239.4241943359375,seeded_DegFormer+sLSTM,40,16,deg_attention,slstm,gelu,1,40,16,64,2,2,0.2,0.007,0.1,128,50,150,False,False,D:\Datasets\CMAPSS\raw_data,FD001,z-score,125,False,False,True,1,False,"['op3', 's1', 's5', 's6', 's10', 's16', 's18', 's19']"
12.334759712219238,286.16876220703125,seeded_DegFormer+sLSTM,40,16,deg_attention,slstm,gelu,1,40,16,64,2,2,0.2,0.01,0.1,128,50,150,False,False,D:\Datasets\CMAPSS\raw_data,FD001,z-score,125,False,False,True,1,False,"['op3', 's1', 's5', 's6', 's10', 's16', 's18', 's19']"
