Exe_Time,RMSE,Score,Model_spec,sequence_len,feature_num,attention_type,cell_type,fc_activation,rnn_num_layers,hidden_dim,lstm_dim,fc_layer_dim,feature_head_num,sequence_head_num,fc_dropout,lr,validation_rate,batch_size,patience,max_epochs,save_attention_weights,dataset_root,sub_dataset,norm_type,max_rul,cluster_operations,norm_by_operations,use_max_rul_on_test,bidirectional,gpus,exclude_cols
11/09/2024 16:19:16,12.431589126586914,656.2618408203125,DAT-RUL,40,20,deg_attention,slstm,gelu,1,32,16,32,2,2,0.25,0.001,0.2,128,50,200,False,D:\Datasets\CMAPSS\raw_data,FD002,z-score,125,True,True,True,False,1,"['s13', 's16', 's18', 's19']"
11/09/2024 18:10:50,12.431589126586914,656.2618408203125,DAT-RUL,40,20,deg_attention,slstm,gelu,1,32,16,32,2,2,0.25,0.001,0.2,128,50,200,False,D:\Datasets\CMAPSS\raw_data,FD002,z-score,125,True,True,True,False,1,"['s13', 's16', 's18', 's19']"
11/09/2024 19:31:42,12.431589126586914,656.2618408203125,DAT-RUL,40,20,deg_attention,slstm,gelu,1,32,16,32,2,2,0.25,0.001,0.2,128,50,200,False,D:\Datasets\CMAPSS\raw_data,FD002,z-score,125,True,True,True,False,1,"['s13', 's16', 's18', 's19']"
25/09/2024 21:59:42,21.321313858032227,2942.74951171875,DAT-RUL,40,20,deg_attention,slstm,gelu,1,32,16,32,2,2,0.25,0.001,0.2,128,50,200,False,D:\Datasets\CMAPSS\raw_data,FD002,z-score,125,True,True,True,False,1,"['s13', 's16', 's18', 's19']"
26/09/2024 09:19:58,12.431589126586914,656.2618408203125,DAT-RUL,40,20,deg_attention,slstm,gelu,1,32,16,32,2,2,0.25,0.001,0.2,128,50,200,False,D:\Datasets\CMAPSS\raw_data,FD002,z-score,125,True,True,True,False,1,"['s13', 's16', 's18', 's19']"
02/10/2024 10:16:22,16.453702926635742,131836.75,MLPMixer,30,16,32,6,0.25,0.001,0.2,1024,50,150,D:\Datasets\CMAPSS\raw_data,FD002,z-score,125,False,False,True,1,False,"['op3', 's1', 's5', 's6', 's10', 's16', 's18', 's19']"
02/10/2024 10:50:18,14.547486305236816,978.44677734375,MLPMixer,30,14,deg_attention,slstm,gelu,1,32,14,32,2,2,0.25,0.001,0.2,128,50,150,False,False,D:\Datasets\CMAPSS\raw_data,FD002,z-score,125,False,False,True,1,False,"['op3', 's1', 's5', 's6', 's10', 's16', 's18', 's19']"
03/10/2024 11:50:26,14.547486305236816,978.44677734375,MLPMixer,30,14,deg_attention,slstm,gelu,1,32,14,32,2,2,0.25,0.001,0.2,128,50,150,False,False,D:\Datasets\CMAPSS\raw_data,FD002,z-score,125,False,False,True,1,False,"['op3', 's1', 's5', 's6', 's10', 's16', 's18', 's19']"
03/10/2024 15:08:44,14.547486305236816,978.44677734375,MLPMixer,30,14,deg_attention,slstm,gelu,1,32,14,32,2,2,0.25,0.001,0.2,128,50,150,False,False,D:\Datasets\CMAPSS\raw_data,FD002,z-score,125,False,False,True,1,False,"['op3', 's1', 's5', 's6', 's10', 's16', 's18', 's19']"
08/10/2024 15:37:04,16.712535858154297,1422.8857421875,MLPMixer,30,14,deg_attention,slstm,gelu,1,32,14,32,2,2,0.25,0.001,0.2,128,50,150,False,False,D:\Datasets\CMAPSS\raw_data,FD002,z-score,125,False,False,True,1,False,"['op3', 's1', 's5', 's6', 's10', 's16', 's18', 's19']"
