Exe_Time,RMSE,Score,Model_spec,sequence_len,feature_num,attention_type,cell_type,fc_activation,rnn_num_layers,hidden_dim,lstm_dim,fc_layer_dim,feature_head_num,sequence_head_num,fc_dropout,lr,validation_rate,batch_size,patience,max_epochs,bidirectional,save_attention_weights,dataset_root,sub_dataset,norm_type,max_rul,cluster_operations,norm_by_operations,use_max_rul_on_test,gpus,shuffle,exclude_cols
25/10/2024 10:03:09,11.211601257324219,245.4708709716797,DAT-RUL,40,16,deg_attention,slstm,gelu,1,40,16,64,2,2,0.25,0.001,0.2,128,50,200,False,False,D:\Datasets\CMAPSS\raw_data,FD003,z-score,125,False,False,True,1,False,"['op3', 's1', 's5', 's6', 's10', 's16', 's18', 's19']"
25/10/2024 10:25:18,11.211601257324219,245.4708709716797,DAT-RUL,40,16,deg_attention,slstm,gelu,1,40,16,64,2,2,0.25,0.001,0.2,128,50,200,False,False,D:\Datasets\CMAPSS\raw_data,FD003,z-score,125,False,False,True,1,False,"['op3', 's1', 's5', 's6', 's10', 's16', 's18', 's19']"
25/10/2024 11:13:37,11.211601257324219,245.4708709716797,DAT-RUL,40,16,deg_attention,slstm,gelu,1,40,16,64,2,2,0.25,0.001,0.2,128,50,200,False,False,D:\Datasets\CMAPSS\raw_data,FD003,z-score,125,False,False,True,1,False,"['op3', 's1', 's5', 's6', 's10', 's16', 's18', 's19']"
25/10/2024 11:45:16,11.211601257324219,245.4708709716797,DAT-RUL,40,16,deg_attention,slstm,gelu,1,40,16,64,2,2,0.25,0.001,0.2,128,50,200,False,False,D:\Datasets\CMAPSS\raw_data,FD003,z-score,125,False,False,True,1,False,"['op3', 's1', 's5', 's6', 's10', 's16', 's18', 's19']"
